id,node_id,penguin_rfid,weight,created_at
3,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,2758.93,1748083073
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3691.46,1747563927
3,403bac50-54fa-4ab6-ab7f-3637b575eefb,1788.19,1748092297
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,3320.25,1748007719
2,7a510924-887e-4498-96de-639dc8c4e7f8,2909.95,1748190029
2,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,3183.31,1747640027
1,874616cf-1865-476f-8928-e6ac65659d0a,2595.35,1748022015
2,63aee70f-5f91-4347-a7a0-b006d5db8a7f,3220.75,1748003781
2,63aee70f-5f91-4347-a7a0-b006d5db8a7f,3469.89,1747912600
2,403bac50-54fa-4ab6-ab7f-3637b575eefb,2488.41,1748207271
3,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,3353.04,1748071381
3,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3623.69,1748191848
3,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,2667.2,1747720739
2,874616cf-1865-476f-8928-e6ac65659d0a,2964.07,1748163326
1,063420fe-1c96-4abd-b494-d2ee7851fc1b,3465.14,1747750452
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,3647.68,1747476540
1,63aee70f-5f91-4347-a7a0-b006d5db8a7f,3092.53,1748213830
2,403bac50-54fa-4ab6-ab7f-3637b575eefb,3032.3,1747776044
1,874616cf-1865-476f-8928-e6ac65659d0a,3245.73,1747401446
3,403bac50-54fa-4ab6-ab7f-3637b575eefb,2037.33,1747694854
2,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3535.03,1747586772
2,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3434.57,1748343297
1,874616cf-1865-476f-8928-e6ac65659d0a,2865.88,1747452921
3,63aee70f-5f91-4347-a7a0-b006d5db8a7f,1805.92,1747898134
2,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,2845.35,1748328914
2,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3158.43,1747538664
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,3631.01,1747851459
2,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3261.96,1748330973
3,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,2302.15,1748310778
2,7a510924-887e-4498-96de-639dc8c4e7f8,2957.5,1747760567
1,63aee70f-5f91-4347-a7a0-b006d5db8a7f,2596.41,1748123835
1,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,3231.78,1747950758
3,63aee70f-5f91-4347-a7a0-b006d5db8a7f,3726.12,1748113746
2,874616cf-1865-476f-8928-e6ac65659d0a,4388.29,1748318642
1,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3360.36,1747628062
2,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,2406.76,1747544721
2,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2193.68,1748043150
1,7a510924-887e-4498-96de-639dc8c4e7f8,2186.26,1748038385
3,7a510924-887e-4498-96de-639dc8c4e7f8,2658.66,1747791738
3,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3028.79,1748068413
3,6bf40806-1ebf-419e-a572-c5c82c8e0639,2937.62,1748155791
3,6bf40806-1ebf-419e-a572-c5c82c8e0639,2358.66,1747544395
1,874616cf-1865-476f-8928-e6ac65659d0a,3471.6,1748209596
3,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3453.4,1747786220
1,874616cf-1865-476f-8928-e6ac65659d0a,3074.07,1747546210
2,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,2775.86,1747566317
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3191.44,1748004036
3,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3333.21,1747759722
2,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3726.71,1747692598
3,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3859.41,1747398789
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,3549.66,1748032742
3,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3074.81,1747811324
2,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,2254.1,1747630202
1,063420fe-1c96-4abd-b494-d2ee7851fc1b,3240.04,1748240104
2,063420fe-1c96-4abd-b494-d2ee7851fc1b,2703.81,1748365712
1,874616cf-1865-476f-8928-e6ac65659d0a,3549.81,1747964588
1,6eefbb45-9aed-4e2b-bc24-45a3866dd1bb,3474.93,1747577800
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,2391.02,1747480886
2,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3009.55,1748117924
3,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2963.36,1747971527
1,6bf40806-1ebf-419e-a572-c5c82c8e0639,3465.62,1747974571
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3389.73,1747743827
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,2662.99,1748089741
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3025.23,1747803525
1,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3203.39,1748169272
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3130.35,1747623323
3,7a510924-887e-4498-96de-639dc8c4e7f8,4039.75,1747739692
1,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,2709.99,1748336811
3,63aee70f-5f91-4347-a7a0-b006d5db8a7f,2459.3,1748158896
1,6bf40806-1ebf-419e-a572-c5c82c8e0639,3098.61,1747501655
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2270.1,1747672145
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2954.24,1748124875
3,874616cf-1865-476f-8928-e6ac65659d0a,3096.19,1747784153
2,367bae0d-c6fc-459d-a053-d9f2b1c5d6ff,3134.51,1748027609
1,403bac50-54fa-4ab6-ab7f-3637b575eefb,3460.99,1748369629
3,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3515.86,1748339641
3,063420fe-1c96-4abd-b494-d2ee7851fc1b,3255.05,1747966292
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3015.67,1747458033
2,874616cf-1865-476f-8928-e6ac65659d0a,3238.48,1747911023
2,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2750.58,1747931448
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2193.74,1747952432
2,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3183.74,1747959072
1,874616cf-1865-476f-8928-e6ac65659d0a,2569.66,1747748833
1,874616cf-1865-476f-8928-e6ac65659d0a,2657.67,1747837850
2,403bac50-54fa-4ab6-ab7f-3637b575eefb,3525.91,1747578215
2,063420fe-1c96-4abd-b494-d2ee7851fc1b,3595.33,1747801406
1,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,2906.17,1748201081
2,874616cf-1865-476f-8928-e6ac65659d0a,3100.81,1748165078
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3466.97,1747396764
1,403bac50-54fa-4ab6-ab7f-3637b575eefb,3717.17,1747680162
3,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,3143.32,1747733456
1,2b7848f8-8ad5-4c14-a596-3bfad7f3b73c,2523.3,1748328102
3,7a510924-887e-4498-96de-639dc8c4e7f8,3000.35,1748166657
1,6bf40806-1ebf-419e-a572-c5c82c8e0639,3519.2,1747444342
2,6bf40806-1ebf-419e-a572-c5c82c8e0639,2586.43,1747705171
1,403bac50-54fa-4ab6-ab7f-3637b575eefb,3677.65,1748323735
3,dea2ca72-59c2-466e-ae89-2caa9dfed3c5,3977.29,1747932489
